x0,x1,x2,x3,x4,time,status
0.455136861094924,-0.7491911158033437,-0.9153849046684874,-0.12233723055917323,0.26488024454230463,42.6536051524869,1.0
-0.0815309792023291,-0.5775953081716405,0.20024913085493967,-0.0724586259146276,0.6453148842125245,14.078671131102931,0.0
0.18734919010831974,0.5322446590099055,0.10915871326381188,-0.2852528985465952,0.3695672776897574,48.70000108971494,1.0
0.35856258674691466,0.34381141805875526,0.9893326843380186,-0.18108678650641674,-0.11923785713349666,39.206965170712856,1.0
0.9766913601908553,0.8546121745153288,-0.8897582733707046,-0.43302304595755237,0.9370619248510925,14.931181229850601,1.0
0.06089538990696286,0.723840697223989,-0.9820391681368656,-0.4922746759816492,-0.7307665300966066,186.6769801214961,1.0
0.7892706884348053,-0.6802344456237912,-0.8741538137727214,0.31200770475243855,-0.13426126113731285,10.44751039833206,0.0
0.23093379919523516,-0.676475632834215,-0.25847904559341117,0.3370654507049353,-0.077475520850941,116.05735800467193,1.0
-0.16083323360971735,0.6191658681201144,-0.32758614816290166,-0.18939327968253195,0.07144993520435139,50.345147455252395,1.0
0.1371060768520329,0.466486807578504,0.36272841509449405,0.4155065904668356,-0.5176144637499416,35.970325064509076,1.0
0.35337195391961584,-0.8263886290449256,-0.8477130192854136,-0.889254934712131,-0.34138707414052627,36.71543538205982,1.0
-0.9370397492882758,-0.7546844746223296,-0.07162714079644483,-0.7346733623117567,-0.5381657941198479,7.646033964031655,0.0
0.4469877016751902,-0.19734123008903626,0.38589437021421924,-0.17696280466723624,0.22195261649295617,39.07265109582849,1.0
-0.42251561847607033,-0.6616521833264624,-0.17799068543152985,-0.7513709299949685,-0.7290795412504465,72.77552039914426,1.0
0.4674123617849275,-0.4259482635026046,-0.5395324779430084,-0.8113796415104579,0.29382981994888624,53.030968784976686,1.0
0.12381796769174902,0.8563789276934468,-0.9544423600219061,0.6075345214506735,-0.5724426590637599,44.246962389172374,1.0
0.3401240803909795,0.8437230349113052,0.4664752481667407,0.9283229177515693,-0.029396918437044173,127.83452651628858,1.0
0.3467005712332041,-0.6291366651628976,-0.773542199460614,-0.7847118188626316,-0.630686037857447,4.266356057046858,1.0
0.4179577143453306,0.2011731891740942,0.13723869376405995,-0.02159211317082277,-0.6353555567680538,166.34149374495286,1.0
0.6291889383884135,0.13657702937766247,-0.046526932638156326,-0.5109611976130883,0.7519091363509933,53.477514454215665,1.0
0.01871677883203171,0.08687070662422158,-0.16497262623155695,0.8934269527901997,-0.38475921435656324,73.94788233048244,1.0
0.05663325659173868,0.7482607742519234,0.9119834114440888,-0.3843846140693823,-0.0006737833914713942,116.22116622685716,1.0
0.9071903296482859,-0.41180903776730693,-0.3621095998726893,0.9180095599130726,0.7436624226527546,42.73500464683771,1.0
0.029957735777883743,-0.3291970925273262,-0.6463324222801996,-0.3117449024644303,-0.41713431733289785,81.33667265944293,0.0
-0.6055981545640627,0.35073322085765435,-0.6825071799919431,0.18839311603105058,-0.4304276647850034,9.51993296743677,1.0
0.5019241635998246,-0.4461302609938045,-0.41596057366059913,-0.10820071900548123,-0.6304364785761025,39.86556297606015,1.0
0.927496259749014,-0.9494930310417506,-0.2638992041528987,0.06868535191005476,0.0650026657608147,59.246468495098476,1.0
0.6496732722592571,-0.7088145578039544,-0.9461298537778775,-0.5260586524028199,-0.08978732893262342,31.223111584439668,0.0
-0.7802479028959843,-0.3047314256237781,-0.20951661734102944,0.9793637473418362,0.2979487187597849,10.812160823903115,1.0
0.45292896852360687,0.4210878017217714,-0.39586825028375006,-0.03867014414076997,-0.4974400106557759,15.271250273044078,0.0
-0.2515904189220406,0.5735618559063176,0.9795943885976492,-0.6274266637804629,-0.6359577331177024,21.688121035370223,0.0
0.16166826130915934,-0.6225019438201296,-0.6680318433464127,-0.1684149550319125,-0.23932229957393747,48.07902989695274,0.0
-0.8737881359081834,-0.4379672342364873,-0.8263651064639028,-0.695937815409226,0.825811194439773,10.509356772294177,1.0
0.7607677187150605,-0.9933001704021425,-0.4638689022331306,-0.17777257034669613,0.9552973648021195,77.70719264025092,1.0
0.22471759590932772,0.9089305883331429,-0.24329231697601972,0.07944835782461968,0.5940138733391311,137.89757008635448,1.0
0.6226326986149662,-0.39370959790984994,0.3557828254151769,-0.13129287936398026,-0.5701453341414282,14.961220411776013,1.0
-0.12189145920268718,-0.492251401476548,-0.53683393352143,-0.37239947463144984,-0.3567131549895033,60.84302787498108,1.0
-0.9661613582594037,-0.18655689262151753,0.36235399176014615,-0.25500417667641795,0.8908718462375762,96.13084340822203,1.0
0.38374996694970176,-0.6419001270875462,0.6248163123472521,0.2518039051065821,0.24748342720844319,76.63658818357665,1.0
-0.5936083324522652,-0.4718509392192094,-0.008659582931732857,0.5678761494539741,-0.11293363078676233,8.563165762966076,0.0
-0.47268690485034615,-0.8271411410536884,0.989284515144317,-0.23098715658701652,0.16617752808912645,81.83668550288678,1.0
-0.15292819874316543,0.8156580236183422,0.923757862785977,0.06572393520225406,0.34859247524618486,56.52130272689038,1.0
-0.5799896573067238,0.9073004066986345,-0.24807430810058917,0.7760544692340561,-0.1364775916768297,11.18889965943075,1.0
0.39651384781109034,0.7733581030107881,0.6157201459778352,-0.5116567376975742,-0.5220811199400506,88.18789936111726,1.0
-0.10025793084747003,-0.5251283768729624,-0.5123210884197225,0.3827432021693302,-0.9310415332277913,51.37564944606431,0.0
0.44246501202159605,0.04894067751563913,-0.07793765916484707,0.07780875724146785,0.044090043895572695,25.16447769333026,1.0
-0.27735786056680145,-0.4193226527779774,0.2730163793669447,-0.5592214317083888,-0.23717694302084014,0.46129929015656246,1.0
0.8391692155471415,-0.6871894740472086,-0.47923379123069076,0.4263346257301992,-0.8163197800893809,64.5541979415903,1.0
0.4969311519557138,-0.3764439531691386,-0.72059466423375,-0.4864534051676279,0.4295701110534882,66.50107361404544,1.0
-0.8305642755931186,-0.9751241020535575,0.25174363520115817,-0.04879048961453103,-0.1454415677830989,17.228670866463403,1.0
0.9402609126639887,-0.5209745194053959,-0.5249505485296511,0.1335897718199539,-0.5078242856966659,13.031665731167227,0.0
0.5765221163347714,0.01709815937311343,-0.8223511249521591,-0.7086027627154929,-0.2237204974499678,48.80321849611572,1.0
-0.2524748237522463,0.48429963224470196,-0.41779333054220413,-0.17165463874653453,-0.8716448440963869,28.682616566016176,1.0
0.6745087273067185,-0.9091049173199683,0.6281729388018678,-0.00655068841043982,0.717038939417517,64.55215277720072,1.0
-0.7289264696546476,-0.3296000375820092,-0.31329926818612,-0.3940398008965704,-0.04088364090710539,126.00861515780838,1.0
0.1230836613545927,-0.49222052536241034,-0.43738923260316054,-0.4993502333513611,-0.011142188118713259,67.44289385900504,1.0
0.25011159898479063,-0.6629026121243642,0.9307470793966208,-0.6847734070971019,0.1628144278663819,31.1828327491081,1.0
-0.9610502106241599,0.38290948516711953,0.5717699230984405,0.449647475304223,-0.8261948626287667,130.77548422973422,1.0
0.20939158009962022,-0.548177368749674,0.4244671636388,0.6109633031957036,-0.7193736195496576,247.40224909813438,1.0
-0.6574018587882426,0.6393025830025942,-0.9239370663194288,-0.28385806738360575,0.8199522563323913,19.09867245699241,1.0
-0.9762581824622862,0.29661258390399636,-0.6127981248070877,-0.4718121117313756,-0.7306544914920663,27.991115958351937,1.0
0.44262906360713083,-0.31359582933301033,-0.758456400878581,0.12217420144051072,-0.7154914688680911,5.448916043223719,0.0
-0.11823387754160586,0.06438616591373592,-0.39402644104906415,-0.9386222676482885,-0.9478787567702129,221.13323201542485,1.0
-0.6854547832981437,-0.3421130084842061,-0.7663247114221945,-0.5516258325441703,0.4299377732790688,28.49609604537147,1.0
-0.024488542333032548,-0.3064990925293738,-0.305127192461482,0.37715438179779337,-0.3743029694002875,208.2090694193411,1.0
-0.32933754383121183,-0.8760202259257299,-0.24099163926281975,0.5813103963211461,0.3588891008493449,32.92036773593809,1.0
0.7315815837688966,0.31980252434560574,0.5161722517953502,-0.40244954237208264,0.0723785265545136,69.51431551249739,1.0
0.6177283367499162,0.29406520063273067,0.1483019352680237,-0.4558977404779121,-0.15694693132507687,101.7916509450893,1.0
-0.6954178617861138,-0.8050147022375336,0.5715548945560114,0.4103031158428476,-0.8916779693177384,20.98541656579369,1.0
-0.7460247155383812,0.020274252480312338,-0.7922302223080784,0.17390483606463691,-0.9336242330416027,35.54193569316436,1.0
0.4500346118993763,0.9694046560501883,0.4350251099838245,-0.2143096124493582,-0.16534596560897774,156.38238361367232,0.0
-0.4266983725880318,-0.17761666043876723,0.8166993734753285,-0.3789501045278756,-0.36940060062759295,43.42502732730557,1.0
0.8861187528042187,-0.6120518900129077,0.9363320731432836,-0.2432665525957607,0.3634039422179911,74.29703439812775,1.0
0.3975294597202119,0.06130658783423648,0.5393133755611581,-0.25684836032708125,0.49791393916833204,11.859765681595096,0.0
0.8457331640807519,0.44466639049338563,-0.3960292151608371,-0.303596413456551,-0.061721368966079604,7.484106882858835,0.0
0.016101049807144774,0.8982535748269509,0.22635692746806013,-0.1043481674922746,-0.2717359458521935,113.95882629600457,1.0
0.46576677397705835,-0.21985384572198918,-0.6036118955844505,-0.017581031792866186,0.5021936288782747,69.05451462419407,1.0
0.3947268519190661,0.4388464118927369,-0.525983346371091,-0.5345389318214835,-0.13222708935948257,68.36213256075202,1.0
0.11483708806026449,-0.7665617721357807,0.5355060609205864,0.2080064484844264,0.3918803967729785,173.91665327644745,1.0
-0.11012156750717272,-0.8324365058796817,-0.2542488827565297,-0.45479824752080233,-0.4509067253915726,206.9453022213066,1.0
0.4680393645996961,0.2628675924363253,0.4662360093697073,-0.7628633395113429,-0.7722202694948346,190.48653446033657,0.0
-0.11913711317861275,0.8846395148276862,0.3478003809029917,0.2841780693953897,-0.09446389755240459,53.636063203580534,1.0
-0.4282347704592018,-0.13872100798259002,0.14585924686063456,0.016632367396742342,-0.7353438884452559,117.48791825686207,1.0
-0.5319076285522979,-0.17527059632333208,-0.1320119578857366,0.7861572834319872,0.5898071239202385,31.893375828432923,1.0
0.2542608194253313,-0.4538470628290927,0.2853367250441994,-0.6197893651089408,-0.570412806796351,113.38743022221368,1.0
0.8471610746175533,-0.6951583216902961,-0.5080982264736522,-0.4638681070777009,0.9388277402162561,23.611156066790972,1.0
-0.2765232643651616,0.6894846126043803,0.9991768769660567,-0.29960077431304,-0.6916757608487607,36.21854579891957,0.0
0.36143399184079006,-0.9447866804290375,-0.9759069331690509,0.972152108669835,-0.6960005956370663,44.67166157717932,1.0
-0.8603287135922086,-0.7463492447890179,-0.5271376853231386,0.6604489185496405,-0.8756261183280596,55.22897655528627,1.0
0.3575300261087191,0.345076640852336,-0.6539893103662029,0.26674956102524927,0.26562237154872337,47.81035148159826,1.0
